family,file_read,file_created,regkey_written,regkey_read,apistats,command_line,directory_enumerated,dll_loaded,tree_command_line,arguments,urls,proc_pid
E,0,0,3,14,23,0,0,2,2,1,0,0
L,0,1,0,88,30,1,0,8,1,11,0,0
L,0,1,1,31,120,5,9,15,3,27,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,4,24,0,0,3,2,1,0,0
E,1,0,0,27,46,0,11,1,1,16,175,1
G,0,0,0,1,10,0,0,0,2,0,2,1
G,3,5,2,266,174,0,4,49,2,98,0,1
E,62,38,20,3918,369,2,237,83,3,78,68,3
G,0,0,0,0,0,0,0,0,1,0,0,0
E,3,138,4,90,84,0,69,24,2,73,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,3723,3622,1,32,53,0,1228,14,2,140,0,0
L,0,1,0,66,28,1,0,7,1,5,0,0
E,0,0,0,0,8,0,0,0,2,1,0,1
E,64,24,0,7,54,0,24,9,2,42,0,0
L,0,0,0,49,20,0,0,3,2,0,0,0
G,0,0,0,1,10,0,0,0,2,0,2,1
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,0,67,20,0,0,3,2,2,0,1
G,0,0,0,0,0,0,0,0,0,0,0,0
G,16,10,0,2289,67,0,6,26,2,3,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
G,1,0,0,35,37,0,0,4,1,4,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
L,0,1,1,31,132,5,9,15,4,62,0,0
G,0,0,0,9,37,0,0,13,2,3,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,1,0,0,35,37,0,0,4,1,4,0,0
E,0,0,0,67,20,0,0,3,2,2,0,1
E,631,1751,13,3003,289,5,1208,42,3,173,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,17,9,0,2348,69,0,1,34,2,82,0,0
E,2,1,3,96,140,4,29,13,2,7,0,0
E,0,0,0,5,55,2,0,13,2,49,128,3
G,0,0,0,2,16,0,0,1,2,1,0,1
G,0,0,0,7,38,0,0,11,2,3,0,0
G,0,0,0,19,15,0,5,1,2,3,0,0
E,0,0,0,0,11,0,0,1,1,1,0,0
E,0,0,0,3,13,0,0,2,2,0,0,1
E,0,0,0,0,13,0,0,1,2,1,0,0
G,0,0,0,13,20,0,5,1,2,3,0,0
G,0,0,0,0,6,0,0,0,1,0,0,0
L,0,0,0,0,11,0,0,1,2,0,0,0
L,6,1,7,266,217,5,1610,37,2,143,0,4
G,1,0,0,30,35,0,0,3,1,7,0,0
E,0,0,0,67,20,0,0,3,2,2,0,1
G,15,10,0,2948,57,0,2,16,2,4,0,0
E,0,0,0,0,8,0,0,0,2,2,0,1
G,1,0,0,35,37,0,0,4,1,4,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,685,179,0,49,52,0,180,7,2,156,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
G,0,0,0,13,19,0,5,1,2,3,0,0
E,0,0,0,54,15,0,0,5,2,2,0,1
G,0,0,0,2,21,0,0,1,2,4,0,0
E,3,78,4,88,84,0,39,24,2,80,0,0
E,12,0,4,3073,60,1,4,27,1,13,0,0
G,0,0,0,0,6,0,0,0,1,0,0,0
G,0,0,0,5,23,0,0,3,2,1,0,0
G,0,5,0,4,28,1,0,12,2,0,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,5,0,0,0,2,0,0,0
G,21,857,39,446,375,4,39,63,3,99,54,2
G,15,10,0,2288,66,0,2,26,2,3,0,0
G,0,0,0,6,30,0,0,3,2,1,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,3574,3463,1,41,72,0,1254,14,2,129,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,336,59,8,142,61,0,30,17,2,99,0,0
E,0,0,0,0,8,0,0,0,2,1,0,1
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
L,0,1,0,88,30,1,0,8,1,11,0,0
E,1586,1514,1,45,133,3,1152,27,2,210,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,5,9,1,264,189,2,4,70,2,59,0,0
E,0,0,0,3,13,0,0,2,2,0,0,0
G,5,9,1,264,188,2,4,70,2,58,0,0
E,0,0,0,11,21,0,0,1,2,2,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,0,15,19,0,0,1,2,1,0,0
G,3,10,2,54,62,0,6,12,2,3,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,530,1570,13,3012,299,5,1133,41,3,174,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
G,17,14,1,802,349,6,20,92,5,224,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
E,0,0,0,11,19,0,0,1,2,1,0,0
G,0,0,0,19,15,0,5,1,2,3,0,0
E,4,330,7,52,85,0,165,32,2,178,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,8,9,0,168,184,2,1,44,2,47,0,0
L,1,0,0,0,18,0,0,2,2,53,0,0
E,2,1,2,94,143,4,29,13,2,8,0,1
G,0,0,0,0,5,0,0,0,2,0,0,0
G,0,0,0,7,41,0,0,11,2,3,0,0
E,2,1,2,60,135,4,14,12,2,9,14,5
L,0,1,0,88,30,1,0,8,1,11,0,0
E,2,1,3,95,144,4,29,13,2,8,0,1
G,18,9,0,2351,71,0,5,34,2,84,0,0
E,2237,3387,22,1014,733,15,1230,47,3,241,33,14
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,9,38,0,0,14,2,3,0,0
G,0,0,0,5,23,0,0,3,2,1,0,0
G,0,0,0,19,15,0,5,1,2,3,0,0
G,0,0,0,19,15,0,5,1,2,3,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,1,16,0,0,1,2,1,0,1
G,5,9,1,264,188,2,4,70,2,59,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
E,2844,143,0,26,66,0,195,17,2,119,0,0
E,1927,212,0,49,52,0,216,7,2,153,0,0
E,0,0,0,0,0,0,0,0,1,0,0,0
E,2025,225,7,39,73,0,113,28,2,212,0,0
E,0,0,0,0,13,0,0,1,2,1,0,0
E,57,26,20,3798,307,2,253,77,3,57,0,1
E,2,1,3,95,144,4,29,13,2,8,0,1
E,0,0,3,190,294,6,40,46,3,6,0,0
E,0,0,0,11,38,0,5,0,3,0,0,0
L,0,1,0,66,28,1,0,7,1,5,0,0
E,0,0,0,48,15,0,0,8,1,0,0,0
G,25,834,2,2500,182,2,24,42,2,57,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,4899,4730,1,45,133,3,2443,27,2,212,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,2,21,0,0,1,2,4,0,0
E,0,0,4,214,167,2,0,34,2,24,0,0
G,0,0,0,9,37,0,0,13,2,3,0,0
G,9,19,2,65,104,1,7,22,2,4,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,15,10,0,2288,66,0,2,26,2,3,0,0
G,0,0,0,5,23,0,0,3,2,1,0,0
G,3,5,1,266,172,0,4,49,2,64,0,1
G,18,9,0,2351,71,0,5,34,2,84,0,0
E,1916,1884,2,43,91,0,443,8,2,5,0,0
L,0,1,1,25,123,5,13,14,4,24,8,4
E,0,0,0,0,1,0,0,0,2,0,0,0
G,0,0,0,0,5,0,0,0,2,0,0,0
E,0,0,0,0,8,0,0,0,2,1,0,1
G,21,19,0,2232,128,1,7,33,2,3,0,0
E,0,0,0,3,13,0,0,2,2,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,4,118,7,52,83,0,59,32,2,180,0,0
E,2,0,0,42,48,0,0,22,2,59,0,0
E,1225,123,6,39,73,0,62,28,2,213,0,0
E,9242,802,7,145,73,2,802,19,2,111,0,0
E,55,28,23,2750,335,6,237,102,3,62,0,1
G,0,0,0,1,7,0,0,0,2,0,0,0
G,2,2,2,67,46,0,4,16,2,1,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
L,0,0,0,49,20,0,0,3,2,0,0,0
E,2,1,2,95,142,4,29,13,2,8,0,1
L,1,0,0,0,18,0,0,3,2,53,0,0
G,15,10,0,2289,68,0,5,36,2,5,0,0
G,15,10,0,2856,61,0,1,28,2,4,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,13,20,0,5,1,2,3,0,0
G,0,0,0,16,16,0,4,1,2,3,0,0
E,4348,211,4,117,79,12,309,22,2,142,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,5,23,0,0,3,2,1,0,0
E,12,0,4,2947,58,1,4,26,1,7,0,0
E,0,0,0,0,1,0,0,0,2,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,5,9,1,265,188,2,4,70,2,60,0,0
E,3268,3162,1,32,53,0,1013,14,2,141,0,0
E,0,0,0,0,8,0,0,0,2,2,0,1
G,3,10,2,54,62,0,6,12,2,3,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
E,3127,3199,1,52,128,3,1179,19,2,208,10,3
E,54,26,20,3863,345,2,260,81,3,63,390,3
G,0,0,0,0,0,0,0,0,1,0,0,0
G,20,19,0,2231,124,1,3,33,2,3,0,0
E,53,28,30,2724,353,6,241,102,3,66,0,1
L,0,0,0,0,11,0,0,1,2,0,0,0
G,8,9,0,168,188,2,1,44,2,44,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
E,12,0,4,2947,58,1,4,26,1,7,0,0
G,14,10,0,2288,68,0,1,36,2,5,0,0
L,1,0,0,0,15,0,0,2,2,53,0,0
G,15,10,0,2963,63,0,1,28,2,4,0,0
G,14,10,0,2288,68,0,1,36,2,5,0,0
G,0,0,0,9,37,0,0,13,2,3,0,0
E,0,0,0,50,66,2,0,10,2,45,3,4
L,0,0,0,6,18,0,0,1,2,2,0,0
E,3,54,4,88,84,0,27,24,2,78,0,0
E,3690,227,0,49,52,0,232,7,2,154,0,0
E,0,0,0,0,11,0,0,1,1,1,0,0
G,0,0,0,4,24,0,0,3,2,1,0,0
E,0,0,0,0,9,0,0,1,2,0,0,0
G,3,5,1,266,172,0,4,49,2,63,0,1
E,1891,1864,2,43,72,0,441,8,2,5,0,0
G,0,0,0,1,10,0,0,0,2,0,2,1
E,3065,2960,1,32,53,0,716,14,2,138,0,0
L,1,0,0,0,18,0,0,3,2,53,0,0
G,0,0,0,2,16,0,0,1,2,1,0,1
G,0,0,0,0,0,0,0,0,1,0,0,0
G,1,0,0,30,35,0,0,3,1,7,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,0,8,0,0,0,2,1,0,1
G,16,10,0,2289,67,0,6,26,2,3,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,11,33,0,0,6,2,2,0,0
L,0,0,0,0,11,0,0,1,2,0,0,0
E,1,3,6,104,196,2,3,24,2,29,3,1
G,0,0,0,0,0,0,0,0,1,0,0,0
G,15,10,0,2289,68,0,5,36,2,5,0,0
E,0,0,0,5,54,2,0,13,2,50,0,2
G,0,0,0,0,0,0,0,0,0,0,0,0
E,2874,375,1,25,225,6,384,6,2,207,19,8
E,0,0,3,190,294,6,40,46,3,6,0,0
G,3,10,2,54,62,0,6,12,2,3,0,0
L,0,0,0,0,11,0,0,1,2,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,66,38,20,3868,352,2,231,83,3,74,72,3
G,25,834,2,2500,182,2,24,42,2,57,0,0
G,15,10,0,2856,61,0,1,28,2,4,0,0
G,0,0,0,0,5,0,0,0,2,0,0,0
E,0,0,0,67,20,0,0,3,2,2,0,1
G,0,0,0,0,0,0,0,0,0,0,0,0
E,3,54,4,88,84,0,27,24,2,85,0,0
E,2512,133,0,25,65,0,183,17,2,156,0,0
G,3,5,2,266,174,0,4,49,2,58,0,1
G,0,0,0,19,15,0,5,1,2,3,0,0
G,0,0,0,5,32,0,0,4,2,1,2,1
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,4,24,0,0,3,2,1,0,0
E,636,1689,10,3086,567,14,1153,49,3,194,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,265,53,8,142,61,0,27,17,2,107,0,0
E,1255,2395,15,931,288,4,1188,28,3,175,10,8
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,0,9,0,0,1,2,0,0,0
L,1,0,0,0,16,0,0,2,2,53,0,0
G,15,10,0,2963,63,0,1,28,2,4,0,0
G,1,0,0,35,37,0,0,4,1,4,0,0
G,0,0,0,5,23,0,0,3,2,1,0,0
E,1,0,0,27,46,0,11,1,1,6,190,1
E,56,26,20,3846,350,2,263,81,3,60,390,3
E,740,51,0,7,54,0,59,9,2,63,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,25,834,2,2500,182,2,24,42,2,57,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,2811,670,9,640,268,6,702,21,2,249,0,3
E,2928,2838,1,43,72,0,1058,14,2,136,0,0
E,0,0,0,0,1,0,0,0,2,0,0,0
E,4,154,7,52,83,0,77,32,2,175,0,0
E,0,0,3,190,294,6,40,46,3,6,0,0
E,152,36,0,7,54,0,44,9,2,58,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
G,15,10,0,2841,56,0,2,16,2,4,0,0
E,0,0,0,0,12,0,0,1,2,1,0,0
G,0,0,0,11,33,0,0,6,2,2,0,0
G,17,9,0,2348,69,0,1,34,2,82,0,0
G,1,0,0,30,35,0,0,3,1,7,0,0
G,15,10,0,2856,61,0,1,28,2,4,0,0
G,3,5,2,266,173,0,4,49,2,62,0,1
G,0,0,0,0,0,0,0,0,0,0,0,0
G,2,7,2,108,56,0,5,20,2,2,0,0
E,0,0,0,0,8,0,0,0,2,2,0,1
G,20,19,0,2231,124,1,3,33,2,3,0,0
L,0,0,0,6,19,0,0,1,2,2,0,0
G,0,0,0,4,24,0,0,3,2,1,0,0
E,1447,65,2,212,154,1,809,32,2,186,3,2
L,1,0,0,0,18,0,0,2,2,53,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
E,0,0,0,0,8,0,0,0,2,2,0,1
G,0,0,0,0,0,0,0,0,0,0,0,0
G,15,10,0,2948,57,0,2,16,2,4,0,0
G,0,0,0,19,15,0,5,1,2,3,0,1
E,2,0,0,27,45,0,11,3,1,55,188,1
E,244,37,0,7,54,0,45,9,2,48,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,21,857,39,446,375,4,39,63,3,99,54,2
G,0,0,0,13,20,0,5,1,2,3,0,0
G,15,10,0,2963,63,0,1,28,2,4,0,0
G,1,0,0,35,37,0,0,4,1,4,0,0
L,1,0,0,0,16,0,0,2,2,53,0,0
G,3,5,1,266,172,0,4,49,2,64,0,1
G,21,857,39,446,366,4,39,63,3,99,54,2
G,0,0,0,0,0,0,0,0,1,0,0,0
E,1269,78,0,28,62,0,85,10,2,155,0,0
G,0,0,0,7,38,0,0,11,2,3,0,0
G,15,10,0,2963,63,0,1,28,2,4,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,263,36,0,7,54,0,44,9,2,53,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,67,20,0,0,3,2,2,0,1
G,0,0,0,1,7,0,0,0,2,0,0,0
G,5,9,1,265,189,2,4,70,2,59,0,0
G,0,0,0,5,23,0,0,3,2,1,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,54,15,0,0,5,2,2,0,1
E,219,53,8,141,60,0,27,16,2,109,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
L,6,1,7,265,216,5,2277,36,2,143,0,4
E,0,0,0,0,0,0,0,0,1,0,0,0
G,39,139,93,2076,194,1,37,45,3,27,41,2
E,3,192,4,90,83,0,96,24,2,76,0,0
E,3382,3265,1,32,53,0,1094,14,2,155,0,0
E,1,0,0,29,41,0,0,17,2,74,0,0
E,1,3,6,104,196,2,3,24,2,29,3,1
G,0,0,0,9,36,0,0,13,2,3,0,0
E,493,42,0,7,54,0,50,9,2,60,0,0
E,0,0,0,0,8,0,0,0,2,2,0,1
E,0,0,0,67,20,0,0,3,2,2,0,1
E,0,0,0,54,15,0,0,5,2,2,0,1
E,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,3,190,294,6,40,46,3,6,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,0,50,66,2,0,10,2,47,2,3
G,0,0,0,16,16,0,4,1,2,3,0,0
G,15,10,0,2856,61,0,1,28,2,4,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,0,0,4,215,167,2,0,34,2,24,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,15,10,0,2289,68,0,5,36,2,5,0,0
E,2,1,2,60,126,4,14,12,2,8,12,4
E,0,0,0,0,8,0,0,0,2,2,0,1
G,0,0,0,0,5,0,0,0,2,0,0,0
E,0,0,0,67,20,0,0,3,2,2,0,1
G,17,9,0,2348,70,0,1,34,2,82,0,0
G,0,0,0,6,30,0,0,3,2,1,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
G,49,32,4,3071,763,12,33,121,5,348,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,13,20,0,5,1,2,3,0,0
G,21,19,0,2232,128,1,7,33,2,3,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,5,23,0,0,3,2,1,0,0
E,4421,237,8,1356,186,1,273,108,2,225,0,0
E,0,0,0,3,13,0,0,2,2,0,0,0
G,0,0,0,6,30,0,0,3,2,1,0,0
G,20,19,0,2231,124,1,3,33,2,3,0,0
G,0,0,0,2,21,0,0,1,2,4,0,0
E,0,0,0,67,20,0,0,3,2,2,0,1
E,2,1,2,94,143,4,29,13,2,8,0,1
E,0,0,0,48,16,0,0,8,1,0,0,0
E,67,38,20,3970,358,2,234,83,3,79,68,3
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,0,13,0,0,1,2,1,0,0
E,1864,111,0,28,62,0,119,10,2,157,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,0,9,0,0,1,2,0,0,0
G,5,9,1,322,189,2,4,72,2,61,0,0
G,0,0,0,2,21,0,0,1,2,4,0,0
G,21,857,39,446,371,4,39,63,3,98,54,2
E,0,0,0,3,13,0,0,2,2,0,0,0
G,0,0,0,5,32,0,0,4,2,1,2,1
E,0,0,0,0,0,0,0,0,0,0,0,0
L,6,1,7,265,216,5,2116,36,2,143,0,4
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,54,15,0,0,5,2,2,0,1
L,1,0,0,0,18,0,0,3,2,53,0,0
L,0,1,1,25,123,5,13,14,4,48,8,4
G,0,0,0,6,30,0,0,3,2,1,0,0
E,0,0,3,190,294,6,40,46,3,6,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,12,0,4,3073,60,1,4,27,1,13,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,11,19,0,0,1,2,1,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
L,0,0,0,0,14,1,0,0,1,10,0,2
G,0,0,0,11,33,0,0,6,2,2,0,0
G,15,10,0,2963,63,0,1,28,2,4,0,0
G,0,0,0,19,15,0,5,1,2,3,0,0
E,0,0,0,11,38,0,5,0,3,0,0,0
E,0,0,0,3,13,0,0,2,2,0,0,0
G,0,0,0,1,7,0,0,0,2,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,9,37,0,0,13,2,3,0,0
G,26,834,2,2509,184,2,28,42,2,57,0,0
G,0,0,0,6,30,0,0,3,2,1,0,0
E,54,25,23,2730,261,4,229,97,2,52,0,1
E,642,1695,14,3128,687,16,1176,63,3,250,0,0
E,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,67,20,0,0,3,2,2,0,1
E,4,238,7,59,86,0,119,32,2,187,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
L,1,0,0,0,15,0,0,2,2,53,0,0
E,694,179,0,49,52,0,180,7,2,154,0,0
E,0,0,0,0,9,0,0,1,2,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
G,0,0,0,1,10,0,0,0,2,0,2,1
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,0,8,0,0,0,2,2,0,1
E,3,46,4,88,84,0,23,24,2,81,0,0
E,0,0,0,0,13,0,0,1,2,1,0,0
E,0,0,0,67,20,0,0,3,2,2,0,1
E,1643,1575,1,45,133,3,1338,27,2,220,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,4,214,167,2,0,34,2,24,0,0
G,21,19,0,2232,128,1,7,33,2,3,0,0
G,0,0,0,13,20,0,5,1,2,3,0,0
E,4427,237,10,1364,195,1,273,108,2,224,0,0
L,0,0,0,0,14,1,0,0,1,10,0,2
E,1080,123,7,39,73,0,62,28,2,213,0,0
E,12,0,4,2947,58,1,4,26,1,7,0,0
E,1008,125,8,143,61,0,63,17,2,124,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,0,0,0,54,15,0,0,5,2,2,0,1
G,14,10,0,2288,68,0,1,36,2,5,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,11,33,0,0,6,2,2,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,2382,2294,1,43,72,0,832,14,2,127,0,0
G,0,0,0,0,6,0,0,0,1,0,0,0
G,15,5,0,2955,58,0,1,17,2,0,0,0
E,0,0,0,60,23,0,0,4,2,0,2,1
L,0,0,0,6,19,0,0,1,2,2,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,5,9,1,264,188,2,4,70,2,97,0,0
E,61,38,20,3921,362,2,232,83,3,68,68,3
G,48,33,5,3068,844,12,29,121,5,334,0,0
G,8,9,0,168,188,2,1,44,2,47,0,0
E,67,38,20,3918,361,2,234,83,3,83,68,3
G,15,10,0,2841,56,0,2,16,2,4,0,0
G,0,0,0,1,11,0,0,0,2,0,2,1
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,9,37,0,0,13,2,3,0,0
G,21,857,39,446,371,4,39,63,3,98,55,2
G,0,0,0,2,21,0,0,1,2,4,0,0
E,2,0,0,27,46,0,10,3,1,14,16,1
L,0,0,0,6,19,0,0,1,2,2,0,0
E,0,0,0,0,11,0,0,1,1,1,0,0
G,18,9,0,2351,71,0,5,34,2,84,0,0
L,0,0,0,0,14,1,0,0,1,10,0,2
G,21,19,0,2232,128,1,7,33,2,3,0,0
E,1,0,0,27,46,0,11,1,1,13,177,1
G,0,0,0,1,11,0,0,0,2,0,2,1
G,0,0,0,0,0,0,0,0,1,0,0,0
E,91,39,8,142,61,0,20,17,2,95,0,0
E,0,0,0,60,23,0,0,4,2,0,2,1
L,0,1,1,25,123,5,13,14,4,22,8,4
G,0,0,0,16,16,0,4,1,2,3,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
L,0,0,0,49,20,0,0,3,2,0,0,0
E,2868,2747,1,40,90,2,1574,25,2,212,0,0
G,3,10,2,54,62,0,6,12,2,3,0,0
E,2,1,3,96,140,4,29,13,2,7,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,2,1,3,96,143,4,29,13,2,8,0,1
G,0,0,0,0,0,0,0,0,0,0,0,0
L,0,1,1,25,123,5,13,14,4,22,8,4
E,3,46,4,90,81,0,23,24,2,114,0,0
E,0,0,0,11,19,0,0,1,2,1,0,0
E,0,0,0,67,20,0,0,3,2,2,0,1
G,0,0,0,9,37,0,0,13,2,3,0,0
G,0,0,0,19,15,0,5,1,2,3,0,0
L,6,1,7,265,216,5,2118,36,2,143,0,4
E,0,0,0,0,11,0,0,1,1,1,0,0
L,6,1,7,265,216,5,2230,36,2,143,0,4
G,0,0,0,1,7,0,0,0,2,0,0,0
L,0,0,0,0,14,1,0,0,1,10,0,2
L,0,1,0,88,30,1,0,8,1,11,0,0
E,0,0,4,215,167,2,0,34,2,24,0,0
E,0,0,0,11,19,0,0,1,2,1,0,0
E,0,0,0,3,13,0,0,2,2,0,0,0
E,4312,344,0,42,68,0,172,17,2,212,0,0
L,0,0,0,0,11,0,0,1,2,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
L,0,0,0,0,11,0,0,1,2,0,0,0
G,20,19,0,2231,124,1,3,33,2,3,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,6,30,0,0,3,2,1,0,0
E,2404,2477,1,52,128,3,1179,19,2,144,10,3
G,0,0,0,1,23,0,0,2,2,4,0,0
E,3126,3035,1,43,72,0,1054,14,2,132,0,0
E,2178,212,0,49,51,0,216,7,2,155,0,0
L,6,1,7,265,216,5,2129,36,2,143,0,4
L,5,1,3,121,200,7,1137,14,2,141,10,4
L,0,0,0,49,20,0,0,3,2,0,0,0
G,0,0,0,0,0,0,0,0,1,0,0,0
E,812,52,0,7,54,0,60,9,2,60,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,11,33,0,0,6,2,2,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
E,57,26,20,3806,344,2,260,81,3,59,392,3
L,6,1,7,265,216,5,1342,36,2,143,0,4
E,1575,1546,2,43,91,0,438,8,2,5,0,0
E,858,797,1,45,133,3,981,27,2,218,0,0
L,1,0,0,0,18,0,0,3,2,53,0,0
E,0,0,0,54,15,0,0,5,2,2,0,1
E,0,0,0,48,16,0,0,8,1,0,0,0
G,0,0,0,5,23,0,0,3,2,1,0,0
E,0,0,0,48,15,0,0,8,1,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,0,0,0,0,0,0,0,0,0
G,0,0,0,16,16,0,4,1,2,3,0,0
G,2,2,2,67,46,0,4,16,2,1,0,0
